,customer_id,recency,frequency,monetary,R_quartile,F_quartile,M_quartile,RFM
2195,15315.0,63,3,33.440000000000005,3,3,4,334
2196,15316.0,326,1,1.65,4,4,4,444
2197,15318.0,3,1,19.330000000000005,1,4,4,144
2198,15319.0,283,1,51.86000000000001,4,4,4,444
2199,15320.0,43,1,110.29000000000002,2,4,3,243
2200,15321.0,48,4,388.6299999999995,2,2,1,221
2201,15322.0,63,2,150.52,3,3,2,332
2202,15325.0,103,1,53.39000000000002,3,4,3,343
2203,15326.0,333,1,42.11000000000001,4,4,4,444
2204,15327.0,52,1,43.97000000000001,3,4,4,344
2205,15329.0,34,5,239.99999999999997,2,2,2,222
2206,15330.0,31,2,7.289999999999999,2,3,4,234
2207,15332.0,365,4,99.44000000000001,4,2,3,423
2208,15333.0,207,1,47.419999999999995,4,4,4,444
2209,15334.0,156,3,148.13999999999993,4,3,2,432
2210,15335.0,53,1,101.39,3,4,3,343
2211,15339.0,65,3,220.65999999999985,3,3,2,332
2212,15341.0,80,1,50.519999999999996,3,4,4,344
2213,15342.0,115,2,59.92,3,3,3,333
2214,15343.0,86,1,134.2,3,4,2,342
2215,15344.0,0,5,245.22,1,2,2,122
2216,15345.0,34,2,180.45999999999995,2,3,2,232
2217,15346.0,332,1,43.69000000000001,4,4,4,444
2218,15347.0,365,1,11.350000000000001,4,4,4,444
2219,15348.0,71,1,19.020000000000003,3,4,4,344
2220,15349.0,157,2,211.69999999999993,4,3,2,432
2221,15350.0,372,1,13.350000000000001,4,4,4,444
2222,15351.0,11,10,682.4400000000002,1,1,1,111
2223,15353.0,254,2,208.70999999999995,4,3,2,432
2224,15355.0,28,2,85.60000000000002,2,3,3,233
2225,15356.0,30,10,1037.2400000000023,2,1,1,211
2226,15358.0,4,29,1121.4000000000003,1,1,1,111
2227,15360.0,39,1,30.57,2,4,4,244
2228,15361.0,361,1,9.41,4,4,4,444
2229,15363.0,240,2,55.75000000000001,4,3,3,433
2230,15364.0,95,2,57.36,3,3,3,333
2231,15365.0,25,9,696.2600000000004,2,1,1,211
2232,15366.0,74,2,108.84000000000002,3,3,3,333
2233,15367.0,56,5,285.49999999999983,3,2,2,322
2234,15368.0,20,1,14.239999999999998,2,4,4,244
2235,15369.0,143,1,1592.49,4,4,1,441
2236,15370.0,40,8,369.87999999999977,2,1,1,211
2237,15372.0,136,1,22.27,3,4,4,344
2238,15373.0,7,13,725.43,1,1,1,111
2239,15374.0,128,1,11.45,3,4,4,344
2240,15376.0,39,3,338.7499999999996,2,3,1,231
2241,15379.0,168,8,504.6499999999994,4,1,1,411
2242,15380.0,8,6,225.01000000000005,1,1,2,112
2243,15381.0,213,2,49.6,4,3,4,434
2244,15382.0,14,8,755.8000000000011,1,1,1,111
2245,15384.0,169,3,82.13000000000001,4,3,3,433
2246,15385.0,39,1,26.639999999999997,2,4,4,244
2247,15386.0,185,1,42.98000000000001,4,4,4,444
2248,15388.0,269,1,20.63,4,4,4,444
2249,15389.0,171,1,1.25,4,4,4,444
2250,15392.0,4,5,181.66999999999996,1,2,2,122
2251,15393.0,15,2,18.94,1,3,4,134
2252,15394.0,9,4,275.36999999999983,1,2,2,122
2253,15395.0,325,1,45.8,4,4,4,444
2254,15396.0,112,1,50.39000000000001,3,4,4,344
2255,15397.0,289,1,29.599999999999998,4,4,4,444
2256,15398.0,15,3,199.66999999999996,1,3,2,132
2257,15399.0,0,3,95.49000000000002,1,3,3,133
2258,15400.0,91,6,26.900000000000002,3,1,4,314
2259,15402.0,148,2,147.32000000000002,4,3,2,432
2260,15405.0,188,1,28.800000000000004,4,4,4,444
2261,15406.0,17,4,205.76999999999987,2,2,2,222
2262,15407.0,33,4,596.1900000000003,2,2,1,221
2263,15408.0,263,1,152.19,4,4,2,442
2264,15410.0,83,8,474.06999999999954,3,1,1,311
2265,15411.0,25,5,413.55999999999966,2,2,1,221
2266,15412.0,170,1,34.71,4,4,4,444
2267,15414.0,9,3,125.25000000000007,1,3,3,133
2268,15415.0,312,1,83.79000000000002,4,4,3,443
2269,15416.0,64,5,637.1500000000003,3,2,1,321
2270,15417.0,84,1,52.45999999999997,3,4,4,344
2271,15419.0,24,1,10.489999999999998,2,4,4,244
2272,15421.0,58,4,141.73000000000002,3,2,2,322
2273,15422.0,322,2,18.1,4,3,4,434
2274,15423.0,37,1,7.86,2,4,4,244
2275,15424.0,253,2,29.560000000000006,4,3,4,434
2276,15426.0,18,7,800.1999999999996,2,1,1,211
2277,15427.0,32,3,648.4300000000001,2,3,1,231
2278,15428.0,14,1,11.179999999999998,1,4,4,144
2279,15429.0,26,3,172.51999999999998,2,3,2,232
2280,15432.0,22,1,29.090000000000003,2,4,4,244
2281,15433.0,78,3,66.28999999999998,3,3,3,333
2282,15434.0,7,6,205.75999999999993,1,1,2,112
2283,15435.0,21,1,108.32000000000001,2,4,3,243
2284,15436.0,11,3,703.6600000000008,1,3,1,131
2285,15437.0,261,1,128.04000000000002,4,4,3,443
2286,15438.0,130,1,88.44000000000001,3,4,3,343
2287,15440.0,54,3,144.99999999999997,3,3,2,332
2288,15442.0,248,1,9.9,4,4,4,444
2289,15443.0,1,8,1158.010000000002,1,1,1,111
2290,15444.0,8,2,613.3800000000001,1,3,1,131
2291,15445.0,263,1,27.75,4,4,4,444
2292,15447.0,330,1,28.090000000000003,4,4,4,444
2293,15448.0,312,1,100.18000000000002,4,4,3,443
2294,15449.0,25,5,117.37000000000005,2,2,3,223
2295,15450.0,29,1,65.18,2,4,3,243
2296,15452.0,29,3,150.21000000000006,2,3,2,232
2297,15453.0,1,7,727.96,1,1,1,111
2298,15454.0,361,1,69.55000000000001,4,4,3,443
2299,15456.0,282,3,96.29999999999997,4,3,3,433
2300,15457.0,261,1,109.19000000000004,4,4,3,443
2301,15458.0,24,1,8.57,2,4,4,244
2302,15460.0,353,1,164.04000000000002,4,4,2,442
2303,15462.0,93,3,17.05,3,3,4,334
2304,15463.0,28,1,12.989999999999998,2,4,4,244
2305,15464.0,337,1,661.1100000000005,4,4,1,441
2306,15465.0,19,24,720.2300000000006,2,1,1,211
2307,15466.0,84,1,108.80000000000003,3,4,3,343
2308,15467.0,8,4,120.67999999999999,1,2,3,123
2309,15468.0,34,5,136.71,2,2,2,222
2310,15469.0,42,4,178.15,2,2,2,222
2311,15471.0,1,1,153.94000000000008,1,4,2,142
2312,15472.0,112,1,173.97999999999993,3,4,2,342
2313,15473.0,13,10,36.9,1,1,4,114
2314,15475.0,76,1,52.97999999999999,3,4,3,343
2315,15478.0,39,2,162.07000000000005,2,3,2,232
2316,15480.0,115,1,191.86999999999995,3,4,2,342
2317,15482.0,15,16,482.97999999999996,1,1,1,111
2318,15483.0,160,4,143.70999999999998,4,2,2,422
2319,15484.0,0,5,410.94,1,2,1,121
2320,15485.0,29,3,273.61999999999983,2,3,2,232
2321,15488.0,92,1,16.06,3,4,4,344
2322,15489.0,22,4,163.64999999999995,2,2,2,222
2323,15491.0,94,7,600.3100000000002,3,1,1,311
2324,15492.0,27,2,88.86000000000001,2,3,3,233
2325,15493.0,32,7,1337.490000000005,2,1,1,211
2326,15494.0,20,2,298.76999999999987,2,3,2,232
2327,15497.0,17,3,55.15,2,3,3,233
2328,15498.0,0,35,2517.990000000001,1,1,1,111
2329,15500.0,7,4,310.1699999999999,1,2,1,121
2330,15502.0,15,23,7836.840000000001,1,1,1,111
2331,15503.0,362,1,143.72,4,4,2,442
2332,15504.0,80,1,29.01,3,4,4,344
2333,15505.0,52,7,233.08999999999975,3,1,2,312
2334,15506.0,22,3,292.2999999999996,2,3,2,232
2335,15507.0,171,1,186.44999999999996,4,4,2,442
2336,15508.0,188,6,312.1199999999997,4,1,1,411
2337,15510.0,330,1,125.0,4,4,3,443
2338,15511.0,11,5,638.9400000000002,1,2,1,121
2339,15512.0,155,2,13.65,4,3,4,434
2340,15513.0,30,22,1294.4800000000027,2,1,1,211
2341,15514.0,11,13,538.0599999999995,1,1,1,111
2342,15516.0,44,3,41.68,2,3,4,234
2343,15517.0,232,1,48.81000000000001,4,4,4,444
2344,15518.0,63,13,548.1399999999998,3,1,1,311
2345,15520.0,1,1,31.040000000000003,1,4,4,144
2346,15521.0,35,13,800.9199999999998,2,1,1,211
2347,15522.0,32,2,54.140000000000036,2,3,3,233
2348,15523.0,83,1,36.309999999999995,3,4,4,344
2349,15524.0,24,1,110.0,2,4,3,243
2350,15525.0,1,4,496.07999999999936,1,2,1,121
2351,15526.0,32,2,21.979999999999997,2,3,4,234
2352,15527.0,18,10,616.0199999999995,2,1,1,211
2353,15528.0,253,1,67.8,4,4,3,443
2354,15529.0,22,12,1160.590000000002,2,1,1,211
2355,15530.0,21,4,307.09999999999997,2,2,1,221
2356,15531.0,7,2,692.6600000000001,1,3,1,131
2357,15532.0,24,6,1036.3600000000017,2,1,1,211
2358,15533.0,18,5,340.5299999999997,2,2,1,221
2359,15535.0,172,7,381.6999999999998,4,1,1,411
2360,15537.0,162,1,92.69000000000001,4,4,3,443
2361,15539.0,6,1,55.09000000000002,1,4,3,143
2362,15540.0,10,1,25.7,1,4,4,144
2363,15541.0,113,1,60.73000000000001,3,4,3,343
2364,15543.0,287,1,61.58000000000001,4,4,3,443
2365,15544.0,8,11,416.3299999999996,1,1,1,111
2366,15545.0,53,2,218.05,3,3,2,332
2367,15547.0,6,14,1827.5200000000066,1,1,1,111
2368,15549.0,76,4,381.42999999999967,3,2,1,321
2369,15550.0,3,4,171.03999999999996,1,2,2,122
2370,15551.0,36,1,113.99000000000002,2,4,3,243
2371,15552.0,216,1,30.33,4,4,4,444
2372,15553.0,59,1,134.98000000000005,3,4,2,342
2373,15554.0,277,1,67.34999999999998,4,4,3,443
2374,15555.0,11,20,1563.830000000009,1,1,1,111
2375,15556.0,23,1,55.49000000000001,2,4,3,243
2376,15557.0,28,1,71.19,2,4,3,243
2377,15561.0,11,5,143.01999999999998,1,2,2,122
2378,15562.0,351,1,3.45,4,4,4,444
2379,15563.0,8,7,224.96999999999977,1,1,2,112
2380,15565.0,49,2,36.53000000000001,2,3,4,234
2381,15567.0,18,1,22.65,2,4,4,244
2382,15568.0,2,3,135.49000000000004,1,3,2,132
2383,15569.0,103,5,67.11999999999999,3,2,3,323
2384,15570.0,6,13,1240.0600000000009,1,1,1,111
2385,15571.0,11,4,153.98999999999998,1,2,2,122
2386,15572.0,4,7,783.38,1,1,1,111
2387,15573.0,31,2,297.0099999999998,2,3,2,232
2388,15574.0,177,4,422.7499999999997,4,2,1,421
2389,15576.0,37,1,161.15,2,4,2,242
2390,15577.0,150,3,119.36000000000001,4,3,3,433
2391,15578.0,161,1,31.05,4,4,4,444
2392,15579.0,68,2,206.38000000000005,3,3,2,332
2393,15581.0,120,14,3610.2,3,1,1,311
2394,15582.0,24,3,105.47000000000003,2,3,3,233
2395,15584.0,23,5,383.73999999999984,2,2,1,221
2396,15585.0,176,1,70.19000000000003,4,4,3,443
2397,15587.0,49,4,26.250000000000004,2,2,4,224
2398,15589.0,252,4,128.94,4,2,3,423
2399,15590.0,288,1,30.19,4,4,4,444
2400,15592.0,46,1,37.55,2,4,4,244
2401,15593.0,70,1,16.65,3,4,4,344
2402,15594.0,15,6,329.6199999999998,1,1,1,111
2403,15596.0,100,9,366.20999999999975,3,1,1,311
2404,15597.0,29,2,38.35,2,3,4,234
2405,15598.0,34,3,38.28999999999999,2,3,4,234
2406,15599.0,26,2,98.23000000000002,2,3,3,233
2407,15601.0,10,17,1126.6500000000005,1,1,1,111
2408,15602.0,7,15,158.8399999999998,1,1,2,112
2409,15603.0,78,1,1.01,3,4,4,344
2410,15604.0,51,1,26.239999999999995,3,4,4,344
2411,15605.0,35,5,307.41999999999985,2,2,1,221
2412,15606.0,56,11,326.9699999999998,3,1,1,311
2413,15607.0,336,1,15.279999999999998,4,4,4,444
2414,15608.0,27,4,195.33999999999995,2,2,2,222
2415,15609.0,182,2,93.84,4,3,3,433
2416,15610.0,51,1,11.24,3,4,4,344
2417,15611.0,9,15,258.1799999999999,1,1,2,112
2418,15612.0,35,2,36.85,2,3,4,234
2419,15615.0,9,27,1110.3700000000008,1,1,1,111
2420,15618.0,32,5,126.35100000000001,2,2,3,223
2421,15619.0,10,1,13.25,1,4,4,144
2422,15620.0,49,6,384.7099999999998,2,1,1,211
2423,15621.0,3,6,40.3,1,1,4,114
2424,15622.0,2,16,944.2300000000012,1,1,1,111
2425,15623.0,140,1,81.52000000000002,3,4,3,343
2426,15624.0,116,4,124.31000000000004,3,2,3,323
2427,15625.0,99,8,109.51000000000002,3,1,3,313
2428,15626.0,74,2,80.70000000000003,3,3,3,333
2429,15628.0,4,10,358.35999999999984,1,1,1,111
2430,15630.0,44,3,175.58,2,3,2,232
2431,15632.0,15,10,486.019999999999,1,1,1,111
2432,15634.0,16,1,55.900000000000006,1,4,3,143
2433,15636.0,89,2,79.28000000000002,3,3,3,333
2434,15637.0,52,1,45.400000000000006,3,4,4,344
2435,15638.0,300,1,9.75,4,4,4,444
2436,15639.0,133,1,107.71000000000002,3,4,3,343
2437,15640.0,3,17,1421.2900000000006,1,1,1,111
2438,15641.0,104,4,227.23999999999978,3,2,2,322
2439,15643.0,178,6,208.24,4,1,2,412
2440,15644.0,165,4,424.0999999999996,4,2,1,421
2441,15645.0,18,1,153.54,2,4,2,242
2442,15646.0,157,4,105.75000000000003,4,2,3,423
2443,15648.0,203,4,129.45000000000005,4,2,3,423
2444,15649.0,335,2,8.5,4,3,4,434
2445,15651.0,36,3,69.07,2,3,3,233
2446,15652.0,90,1,80.92000000000002,3,4,3,343
2447,15653.0,92,2,5.4399999999999995,3,3,4,334
2448,15654.0,8,2,64.49000000000001,1,3,3,133
2449,15655.0,232,2,134.78000000000003,4,3,2,432
2450,15656.0,44,4,207.3299999999999,2,2,2,222
2451,15657.0,22,1,1.25,2,4,4,244
2452,15658.0,189,8,358.04999999999984,4,1,1,411
2453,15659.0,43,1,60.050000000000004,2,4,3,243
2454,15660.0,24,12,221.82999999999996,2,1,2,212
2455,15661.0,316,2,4.55,4,3,4,434
2456,15663.0,105,1,22.59,3,4,4,344
2457,15664.0,50,2,74.61,3,3,3,333
2458,15665.0,167,2,262.5299999999999,4,3,2,432
2459,15667.0,39,1,20.22,2,4,4,244
2460,15668.0,217,1,1.06,4,4,4,444
2461,15669.0,39,5,111.40000000000003,2,2,3,223
2462,15670.0,296,1,37.8,4,4,4,444
2463,15671.0,18,10,205.75999999999993,2,1,2,212
2464,15673.0,87,4,457.12999999999965,3,2,1,321
2465,15674.0,72,8,1065.2200000000007,3,1,1,311
2466,15675.0,80,3,60.459999999999994,3,3,3,333
2467,15676.0,8,5,706.5299999999999,1,2,1,121
2468,15677.0,48,1,118.21,2,4,3,243
2469,15678.0,52,1,24.479999999999997,3,4,4,344
2470,15679.0,23,4,121.48000000000002,2,2,3,223
2471,15680.0,8,3,188.75999999999996,1,3,2,132
2472,15681.0,17,6,135.21999999999997,2,1,2,212
2473,15683.0,116,1,21.630000000000003,3,4,4,344
2474,15687.0,8,11,716.8100000000005,1,1,1,111
2475,15689.0,119,2,31.5,3,3,4,334
2476,15690.0,3,2,12.979999999999999,1,3,4,134
2477,15691.0,251,1,3.8,4,4,4,444
2478,15692.0,27,1,22.85,2,4,4,244
2479,15694.0,0,15,372.09,1,1,1,111
2480,15695.0,266,2,63.52000000000002,4,3,3,433
2481,15696.0,32,12,821.5300000000005,2,1,1,211
2482,15699.0,17,1,111.26,2,4,3,243
2483,15700.0,171,3,258.6299999999999,4,3,2,432
2484,15701.0,1,4,697.1800000000002,1,2,1,121
2485,15703.0,264,1,14.649999999999999,4,4,4,444
2486,15704.0,139,4,377.5599999999996,3,2,1,321
2487,15705.0,200,1,36.3,4,4,4,444
2488,15706.0,59,7,309.2899999999999,3,1,1,311
2489,15707.0,34,4,488.2399999999998,2,2,1,221
2490,15708.0,40,11,1213.2500000000025,2,1,1,211
2491,15709.0,283,1,14.49,4,4,4,444
2492,15712.0,8,5,194.34,1,2,2,122
2493,15713.0,142,3,111.38000000000001,3,3,3,333
2494,15714.0,11,2,107.15000000000002,1,3,3,133
2495,15716.0,145,4,270.0699999999999,4,2,2,422
2496,15717.0,233,1,17.299999999999997,4,4,4,444
2497,15719.0,32,14,2063.570000000004,2,1,1,211
2498,15720.0,23,1,315.66,2,4,1,241
2499,15721.0,11,1,187.19999999999996,1,4,2,142
2500,15722.0,35,6,235.9299999999999,2,1,2,212
2501,15723.0,364,1,106.00000000000001,4,4,3,443
2502,15724.0,200,3,43.5,4,3,4,434
2503,15725.0,14,1,84.84,1,4,3,143
2504,15727.0,16,7,980.9400000000014,1,1,1,111
2505,15728.0,48,1,16.1,2,4,4,244
2506,15729.0,197,2,24.5,4,3,4,434
2507,15730.0,65,4,213.98,3,2,2,322
2508,15732.0,211,2,26.47,4,3,4,434
2509,15733.0,282,1,43.5,4,4,4,444
2510,15734.0,114,2,125.94,3,3,3,333
2511,15737.0,14,12,328.6799999999999,1,1,1,111
2512,15738.0,18,19,372.81999999999994,2,1,1,211
2513,15739.0,65,1,20.19,3,4,4,344
2514,15740.0,48,1,22.250000000000004,2,4,4,244
2515,15743.0,15,4,412.1799999999997,1,2,1,121
2516,15744.0,77,1,0.8699999999999999,3,4,4,344
2517,15745.0,8,6,277.5899999999998,1,1,2,112
2518,15746.0,133,2,41.83,3,3,4,334
2519,15747.0,12,3,228.7400000000003,1,3,2,132
2520,15748.0,39,1,78.46000000000001,2,4,3,243
2521,15749.0,234,4,46.24000000000001,4,2,4,424
2522,15750.0,2,9,717.3000000000006,1,1,1,111
2523,15752.0,39,8,722.0400000000008,2,1,1,211
2524,15753.0,304,1,0.55,4,4,4,444
2525,15754.0,50,4,77.72,3,2,3,323
2526,15755.0,0,8,474.7999999999995,1,1,1,111
2527,15756.0,60,4,475.6299999999992,3,2,1,321
2528,15757.0,65,2,122.83000000000001,3,3,3,333
2529,15758.0,24,1,39.85,2,4,4,244
2530,15759.0,217,3,36.22,4,3,4,434
2531,15762.0,64,2,148.07,3,3,2,332
2532,15763.0,31,3,431.71999999999974,2,3,1,231
2533,15764.0,80,10,532.9000000000001,3,1,1,311
2534,15766.0,63,1,35.290000000000006,3,4,4,344
2535,15768.0,115,4,253.27999999999994,3,2,2,322
2536,15769.0,6,29,300.6700000000001,1,1,2,112
2537,15773.0,5,1,13.34,1,4,4,144
2538,15774.0,68,1,120.05000000000004,3,4,3,343
2539,15775.0,244,1,17.3,4,4,4,444
2540,15776.0,132,1,75.31,3,4,3,343
2541,15777.0,240,5,88.78999999999999,4,2,3,423
2542,15780.0,183,3,120.57000000000002,4,3,3,433
2543,15781.0,24,4,85.3,2,2,3,223
2544,15782.0,9,4,283.7099999999999,1,2,2,122
2545,15783.0,10,1,48.11,1,4,4,144
2546,15785.0,29,8,282.73999999999995,2,1,2,212
2547,15786.0,43,5,788.4300000000003,2,2,1,221
2548,15787.0,25,3,445.92999999999927,2,3,1,231
2549,15789.0,357,1,24.96,4,4,4,444
2550,15790.0,9,1,119.85000000000001,1,4,3,143
2551,15791.0,43,3,252.4699999999999,2,3,2,232
2552,15793.0,8,4,53.82,1,2,3,123
2553,15795.0,149,1,128.44000000000003,4,4,3,443
2554,15796.0,0,10,563.9500000000002,1,1,1,111
2555,15797.0,112,4,33.85,3,2,4,324
2556,15799.0,75,3,222.20999999999987,3,3,2,332
2557,15800.0,106,2,322.8099999999998,3,3,1,331
2558,15801.0,45,4,210.5999999999999,2,2,2,222
2559,15802.0,142,3,1354.26,3,3,1,331
2560,15803.0,50,1,13.99,3,4,4,344
2561,15804.0,0,19,1121.7600000000014,1,1,1,111
2562,15805.0,22,20,845.6500000000005,2,1,1,211
2563,15806.0,45,3,62.13000000000001,2,3,3,233
2564,15807.0,49,3,123.90000000000003,2,3,3,233
2565,15808.0,305,5,754.6000000000015,4,2,1,421
2566,15809.0,35,6,176.66,2,1,2,212
2567,15810.0,78,7,299.48,3,1,2,312
2568,15811.0,16,9,491.7599999999996,1,1,1,111
2569,15812.0,106,5,207.11999999999998,3,2,2,322
2570,15813.0,207,2,150.99999999999997,4,3,2,432
2571,15814.0,2,6,250.71000000000012,1,1,2,112
2572,15815.0,63,5,105.86000000000004,3,2,3,323
2573,15819.0,48,4,246.2000000000002,2,2,2,222
2574,15820.0,319,1,38.24,4,4,4,444
2575,15821.0,43,2,229.17999999999998,2,3,2,232
2576,15822.0,2,2,111.19000000000003,1,3,3,133
2577,15823.0,336,2,85.19000000000001,4,3,3,433
2578,15825.0,171,1,176.79000000000002,4,4,2,442
2579,15826.0,50,4,223.19,3,2,2,322
2580,15827.0,72,20,629.8700000000002,3,1,1,311
2581,15829.0,98,2,53.69000000000002,3,3,3,333
2582,15830.0,28,2,122.84,2,3,3,233
2583,15831.0,57,4,186.38000000000002,3,2,2,322
2584,15832.0,253,1,124.75000000000004,4,4,3,443
2585,15834.0,69,6,1249.87,3,1,1,311
2586,15835.0,43,4,153.64999999999998,2,2,2,222
2587,15836.0,44,2,112.34000000000002,2,3,3,233
2588,15837.0,64,1,98.19,3,4,3,343
2589,15838.0,10,21,335.8600000000001,1,1,1,111
2590,15839.0,24,5,148.80999999999997,2,2,2,222
2591,15840.0,58,3,57.9,3,3,3,333
2592,15841.0,63,6,69.92,3,1,3,313
2593,15843.0,303,1,57.15,4,4,3,443
2594,15844.0,45,1,19.730000000000004,2,4,4,244
2595,15845.0,17,10,390.2099999999997,2,1,1,211
2596,15847.0,37,2,73.69999999999999,2,3,3,233
2597,15850.0,18,2,151.69000000000005,2,3,2,232
2598,15852.0,186,2,73.81,4,3,3,433
2599,15853.0,51,1,44.08,3,4,4,344
2600,15854.0,3,12,411.04999999999956,1,1,1,111
2601,15855.0,136,5,150.87999999999994,3,2,2,322
2602,15856.0,3,31,1183.5000000000014,1,1,1,111
2603,15857.0,18,1,13.200000000000003,2,4,4,244
2604,15858.0,15,5,440.68999999999977,1,2,1,121
2605,15860.0,40,8,488.4099999999993,2,1,1,211
2606,15861.0,11,9,1186.67,1,1,1,111
2607,15862.0,7,4,402.46999999999974,1,2,1,121
2608,15863.0,25,2,66.76,2,3,3,233
2609,15864.0,21,8,67.84000000000002,2,1,3,213
2610,15865.0,40,3,224.44,2,3,2,232
2611,15866.0,100,1,174.24999999999997,3,4,2,342
2612,15867.0,4,16,1589.460000000003,1,1,1,111
2613,15869.0,276,2,32.13,4,3,4,434
2614,15870.0,32,1,136.94000000000003,2,4,2,242
2615,15872.0,14,2,265.34000000000003,1,3,2,132
2616,15874.0,62,9,759.6300000000006,3,1,1,311
2617,15877.0,1,3,242.2999999999999,1,3,2,132
2618,15880.0,368,2,229.1199999999999,4,3,2,432
2619,15881.0,311,8,103.44000000000001,4,1,3,413
2620,15882.0,198,5,45.98000000000002,4,2,4,424
2621,15883.0,1,2,144.77999999999994,1,3,2,132
2622,15885.0,92,3,102.35000000000004,3,3,3,333
2623,15886.0,59,1,35.97,3,4,4,344
2624,15888.0,79,2,32.95,3,3,4,334
2625,15889.0,156,2,268.7699999999998,4,3,2,432
2626,15891.0,226,1,164.40999999999997,4,4,2,442
2627,15894.0,252,2,82.49000000000002,4,3,3,433
2628,15895.0,149,1,21.83,4,4,4,444
2629,15897.0,193,2,50.21,4,3,4,434
2630,15898.0,0,6,287.8499999999998,1,1,2,112
2631,15899.0,368,1,16.5,4,4,4,444
2632,15900.0,23,1,103.61000000000003,2,4,3,243
2633,15901.0,16,3,243.55000000000004,1,3,2,132
2634,15903.0,9,8,166.56,1,1,2,112
2635,15904.0,7,1,88.60000000000001,1,4,3,143
2636,15906.0,19,8,515.1099999999997,2,1,1,211
2637,15907.0,3,3,644.9699999999998,1,3,1,131
2638,15909.0,173,1,13.02,4,4,4,444
2639,15910.0,0,8,483.99999999999943,1,1,1,111
2640,15912.0,177,2,39.82,4,3,4,434
2641,15916.0,15,10,613.7999999999996,1,1,1,111
2642,15917.0,247,1,61.80000000000001,4,4,3,443
2643,15918.0,190,2,100.57000000000004,4,3,3,433
2644,15919.0,19,2,352.4399999999995,2,3,1,231
2645,15920.0,153,4,129.55999999999997,4,2,3,423
2646,15921.0,172,1,94.68,4,4,3,443
2647,15922.0,371,2,51.45,4,3,4,434
2648,15923.0,372,1,59.110000000000014,4,4,3,443
2649,15925.0,193,1,34.75000000000001,4,4,4,444
2650,15930.0,66,1,84.48,3,4,3,343
2651,15932.0,3,11,184.74999999999977,1,1,2,112
2652,15933.0,20,3,158.04000000000002,2,3,2,232
2653,15935.0,238,2,327.5400000000001,4,3,1,431
2654,15937.0,63,1,16.599999999999998,3,4,4,344
2655,15938.0,111,5,41.769999999999996,3,2,4,324
2656,15939.0,89,16,140.6299999999999,3,1,2,312
2657,15940.0,310,2,12.95,4,3,4,434
2658,15942.0,133,1,37.21,3,4,4,344
2659,15944.0,276,1,30.5,4,4,4,444
2660,15945.0,364,1,5.5,4,4,4,444
2661,15947.0,82,1,116.64,3,4,3,343
2662,15948.0,7,2,151.29,1,3,2,132
2663,15949.0,16,2,34.67,1,3,4,134
2664,15950.0,1,5,366.6299999999998,1,2,1,121
2665,15951.0,0,3,170.62999999999997,1,3,2,132
2666,15952.0,33,4,298.07999999999987,2,2,2,222
2667,15953.0,14,10,289.68999999999977,1,1,2,112
2668,15955.0,23,16,530.0699999999995,2,1,1,211
2669,15957.0,31,1,117.09,2,4,3,243
2670,15958.0,73,1,27.89,3,4,4,344
2671,15963.0,19,2,67.47999999999999,2,3,3,233
2672,15965.0,16,4,279.09999999999997,1,2,2,122
2673,15967.0,22,2,240.87999999999988,2,3,2,232
2674,15969.0,2,4,162.45,1,2,2,122
2675,15970.0,303,1,28.599999999999994,4,4,4,444
2676,15971.0,17,12,81.38999999999997,2,1,3,213
2677,15973.0,235,3,39.61,4,3,4,434
2678,15974.0,38,8,498.3399999999995,2,1,1,211
2679,15975.0,83,1,51.440000000000005,3,4,4,344
2680,15976.0,164,2,235.9499999999999,4,3,2,432
2681,15977.0,16,2,194.95999999999995,1,3,2,132
2682,15978.0,76,1,96.18,3,4,3,343
2683,15980.0,88,3,89.12000000000002,3,3,3,333
2684,15981.0,24,8,214.15000000000006,2,1,2,212
2685,15983.0,21,4,237.3999999999999,2,2,2,222
2686,15984.0,2,11,753.8099999999995,1,1,1,111
2687,15985.0,122,3,67.77000000000002,3,3,3,333
2688,15986.0,29,1,12.559999999999999,2,4,4,244
2689,15987.0,11,7,301.64999999999975,1,1,2,112
2690,15988.0,18,1,93.20000000000002,2,4,3,243
2691,15990.0,43,2,158.85000000000005,2,3,2,232
2692,15992.0,3,1,18.330000000000002,1,4,4,144
2693,15993.0,8,10,1271.8100000000036,1,1,1,111
2694,15994.0,54,1,118.58000000000003,3,4,3,343
2695,15996.0,87,7,525.9099999999994,3,1,1,311
2696,15998.0,36,6,1295.9400000000026,2,1,1,211
2697,16000.0,2,3,30.11,1,3,4,134
2698,16003.0,29,5,516.8999999999999,2,2,1,221
2699,16005.0,11,4,517.439999999999,1,2,1,121
2700,16006.0,210,1,12.62,4,4,4,444
2701,16007.0,47,4,687.6599999999992,2,2,1,221
2702,16008.0,23,3,69.68,2,3,3,233
2703,16009.0,21,4,298.2499999999999,2,2,2,222
2704,16010.0,245,3,191.25000000000006,4,3,2,432
2705,16011.0,7,16,448.6499999999996,1,1,1,111
2706,16012.0,34,3,243.22999999999993,2,3,2,232
2707,16013.0,3,54,444.6299999999999,1,1,1,111
2708,16014.0,35,4,413.49999999999966,2,2,1,221
2709,16015.0,3,4,236.7199999999998,1,2,2,122
2710,16016.0,2,10,728.91,1,1,1,111
2711,16017.0,46,1,85.61999999999999,2,4,3,243
2712,16018.0,38,2,92.51,2,3,3,233
2713,16019.0,1,10,556.8799999999998,1,1,1,111
